year,month,day,time,peak_AM,peak_PM,Insolation,Temperature,Cloud_cover,Insolation_2,Exp_Insolation,Seek_number1,Seek_number2,EGC,Cell_number,Insolation_difference,Temperature_difference
5,2,27,20,,,,,,,,,,,,,
5,2,27,21,,,,,,,,,,,,,
5,2,27,22,,,,,,,,,,,,,
5,2,27,23,,,,,,,,,,,,,
5,2,28,0,,,,,,,,,,,,,
5,2,28,1,,,,,,,,,,,,,
5,2,28,2,,,,,,,,,,,,,
5,2,28,3,,,,,,,,,,,,,
5,2,28,4,,,,,,,,,,,,,
5,2,28,5,,,,,,,,,,,,,
5,2,28,6,,,,,,,,,,,,,
5,2,28,7,,,,,,,,,,,,,
5,2,28,8,,,,,,,,,,,,,
5,2,28,9,,,,,,,,,,,,,
5,2,28,10,,,,,,,,,,,,,
5,2,28,11,,,,,,,,,,,,,
5,2,28,12,,,,,,,,,,,,,
5,2,28,13,,,,,,,,,,,,,
5,2,28,14,,,,,,,,,,,,,
5,2,28,15,,,,,,,,,,,,,
5,2,28,16,,,,,,,,,,,,,
5,2,28,17,,,,,,,,,,,,,
5,2,28,18,,,,,,,,,,,,,
5,2,28,19,,,,,,,,,,,,,
5,2,28,20,,,,,,,,,,,,,
5,2,28,21,,,,,,,,,,,,,
5,2,28,22,,,,,,,,,,,,,
5,2,28,23,,,,,,,,,,,,,
5,3,1,0,,,,,,,,,,,,,
5,3,1,1,,,,,,,,,,,,,
5,3,1,2,,,,,,,,,,,,,
5,3,1,3,,,,,,,,,,,,,
5,3,1,4,,,,,,,,,,,,,
5,3,1,5,,,,,,,,,,,,,
5,3,1,6,,,,,,,,,,,,,
5,3,1,7,,,,,,,,,,,,,
5,3,1,8,,,,,,,,,,,,,
5,3,1,9,,,,,,,,,,,,,
5,3,1,10,,,,,,,,,,,,,
5,3,1,11,,,,,,,,,,,,,
5,3,1,12,,,,,,,,,,,,,
5,3,1,13,,,,,,,,,,,,,
5,3,1,14,,,,,,,,,,,,,
5,3,1,15,,,,,,,,,,,,,
5,3,1,16,,,,,,,,,,,,,
5,3,1,17,,,,,,,,,,,,,
5,3,1,18,,,,,,,,,,,,,
5,3,1,19,,,,,,,,,,,,,
5,3,1,20,,,,,,,,,,,,,
5,3,1,21,,,,,,,,,,,,,
5,3,1,22,,,,,,,,,,,,,
5,3,1,23,,,,,,,,,,,,,
5,3,2,0,0,0,0,2.3,10,0,0,0,0,0,4356,0,-0.4
5,3,2,1,0,0,0,1.9,10,0,0,0,0,0,4438,0,-0.8
5,3,2,2,0,0,0,1.1,4,0,0,0,0,0,4438,0,-0.6
5,3,2,3,0,0,0,0.5,4,0,0,0,0,0,4438,0,-0.6
5,3,2,4,0,0,0,-0.1,4,0,0,0,0,0,4438,0.001,-0.4
5,3,2,5,0,0,0.001,-0.5,0,0,0,113.9,0,0,4438,0.143,0.4
5,3,2,6,0,0,0.144,-0.1,0,3.05,4416.6,323.5,3.76,1.1604,4438,0.284,2.2
5,3,2,7,0,0,0.428,2.1,0,20.35,32840.2,315,25.52,8.0305,4438,0.173,2.6
5,3,2,8,0,0,0.601,4.7,1,29.27,47610.4,306.5,37.79,11.5652,4437,0.159,2.4
5,3,2,9,0,0,0.76,7.1,1,35.83,58539.9,299.4,47.49,14.2149,4438,0.078,1.7
5,3,2,10,0,0,0.838,8.8,1,39.15,63944.3,289.6,53.81,15.582,4438,0.012,1.5
5,3,2,11,1,0,0.85,10.3,1,39.15,64013.2,289.3,53.96,15.6074,4438,-0.03,0.8
5,3,2,12,0,1,0.82,11.1,1,38.6,62721.9,289.3,52.86,15.292,4437,-0.17,0
5,3,2,13,0,0,0.65,11.1,1,31.41,51225.3,299,41.77,12.4854,4438,-0.235,-0.4
5,3,2,14,0,0,0.415,10.7,9,20.41,33066.9,303.8,26.77,8.1308,4438,-0.211,-0.3
5,3,2,15,0,0,0.204,10.4,9,9.47,14982.2,301.9,12.76,3.8564,4438,-0.164,-0.9
5,3,2,16,0,0,0.04,9.5,9,1.35,1778.6,303.3,1.83,0.5482,4438,-0.04,-0.8
5,3,2,17,0,0,0,8.7,6,0,0,60.8,0,0,4438,0,-1
5,3,2,18,0,0,0,7.7,6,0,0,0,0,0,4438,0,-0.8
5,3,2,19,0,0,0,6.9,6,0,0,0,0,0,4438,0,-0.8
5,3,2,20,0,0,0,6.1,0,0,0,0,0,0,4438,0,-0.8
5,3,2,21,0,0,0,5.3,0,0,0,0,0,0,4438,0,-0.8
5,3,2,22,0,0,0,4.5,0,0,0,0,0,0,4438,0,-1.3
5,3,2,23,0,0,0,3.2,0,0,0,0,0,0,4438,0,-0.6
5,3,3,0,0,0,0,2.6,0,0,0,0,0,0,4356,0,-0.1
5,3,3,1,0,0,0,2.5,0,0,0,0,0,0,4438,0,-0.2
5,3,3,2,0,0,0,2.3,10,0,0,0,0,0,4438,0,0.1
5,3,3,3,0,0,0,2.4,10,0,0,0,0,0,4438,0,-0.2
5,3,3,4,0,0,0,2.2,10,0,0,0,0,0,4438,0.001,-0.5
5,3,3,5,0,0,0.001,1.7,10,0,0,93.4,0,0,4438,0.071,0.1
5,3,3,6,0,0,0.072,1.8,10,2.39,3593.8,309.4,3.4,1.0206,4438,0.121,1.3
5,3,3,7,0,0,0.193,3.1,10,8.93,14271.3,306.2,11.92,3.6779,4438,0.232,2
5,3,3,8,0,0,0.425,5.1,10,20.56,33690.5,313.4,26.33,8.2492,4437,0.181,1.7
5,3,3,9,0,0,0.606,6.8,10,29.21,47686.9,304.1,38.18,11.5928,4438,0.225,1.2
5,3,3,10,0,0,0.831,8,10,38.73,62989.6,294.4,52.07,15.3174,4438,0.02,1.5
5,3,3,11,1,0,0.851,9.5,1,39.18,63896.9,289.3,53.83,15.5718,4438,-0.255,1
5,3,3,12,0,0,0.596,10.5,1,28.88,46944.8,293.1,39.27,11.4702,4437,0.053,0.5
5,3,3,13,0,1,0.649,11,1,31.07,50494.3,300.7,40.89,12.2955,4438,-0.262,0.1
5,3,3,14,0,0,0.387,11.1,2,19.3,31180.9,300.7,25.54,7.6926,4438,-0.281,-1
5,3,3,15,0,0,0.106,10.1,2,4.91,7284.8,299.9,6.68,2.0052,4438,-0.102,-0.7
5,3,3,16,0,0,0.004,9.4,2,0.18,23.1,261.7,0,0,4438,-0.004,-0.7
5,3,3,17,0,0,0,8.7,9,0,0,25.7,0,0,4438,0,-0.4
5,3,3,18,0,0,0,8.3,9,0,0,0,0,0,4438,0,-0.5
5,3,3,19,0,0,0,7.8,9,0,0,0,0,0,4438,0,-0.4
5,3,3,20,0,0,0,7.4,10,0,0,0,0,0,4438,0,-2.5
5,3,3,21,0,0,0,4.9,10,0,0,0,0,0,4438,0,-1.4
5,3,3,22,0,0,0,3.5,10,0,0,0,0,0,4438,0,-1.4
5,3,3,23,0,0,0,2.1,10,0,0,0,0,0,4438,0,-0.6
5,3,4,0,0,0,0,1.5,10,0,0,0,0,0,4354,0,-0.1
5,3,4,1,0,0,0,1.4,10,0,0,0,0,0,4438,0,-0.3
5,3,4,2,0,0,0,1.1,10,0,0,0,0,0,4438,0,-0.1
5,3,4,3,0,0,0,1,10,0,0,0,0,0,4439,0,-0.1
5,3,4,4,0,0,0,0.9,10,0,0,0,0,0,4438,0,-0.1
5,3,4,5,0,0,0,0.8,10,0,0,7.4,0,0,4438,0,0
5,3,4,6,0,0,0,0.8,10,0,0,145.7,0,0,4438,0.004,0.1
5,3,4,7,0,0,0.004,0.9,10,0,0,269,0,0,4438,0.015,0.2
5,3,4,8,0,0,0.019,1.1,10,0,0,338.8,0,0,4438,0.009,0.2
5,3,4,9,0,0,0.028,1.3,10,0.47,423.7,308.3,0,0,4438,0.049,0.2
5,3,4,10,0,0,0.077,1.5,10,2.54,3182.1,299.6,3.4,1.018,4438,0.158,0.4
5,3,4,11,1,0,0.235,1.9,10,5.42,8250.8,299.3,7.61,2.2758,4437,0.172,0.9
5,3,4,12,0,0,0.407,2.8,10,15.98,25626.7,300.7,21.09,6.3607,4438,-0.09,1
5,3,4,13,0,1,0.317,3.8,10,16.52,26520.7,310,21.22,6.5656,4438,-0.116,0.1
5,3,4,14,0,0,0.201,3.9,10,10.27,16253.1,312.5,13.26,4.1497,4438,-0.095,0
5,3,4,15,0,0,0.106,3.9,10,5.04,7569.6,303.6,6.96,2.1251,4438,-0.068,-0.5
5,3,4,16,0,0,0.038,3.4,10,1.72,2213.4,301.9,2.12,0.6338,4438,-0.038,-0.2
5,3,4,17,0,0,0,3.2,10,0,0,67.8,0,0,4438,0,0
5,3,4,18,0,0,0,3.2,10,0,0,0,0,0,4438,0,-0.3
5,3,4,19,0,0,0,2.9,10,0,0,0,0,0,4438,0,-0.2
5,3,4,20,0,0,0,2.7,10,0,0,0,0,0,4438,0,-0.1
5,3,4,21,0,0,0,2.6,10,0,0,0,0,0,4438,0,0.1
5,3,4,22,0,0,0,2.7,10,0,0,0,0,0,4438,0,-0.1
5,3,4,23,0,0,0,2.6,10,0,0,0,0,0,4438,0,-0.4
5,3,5,0,0,0,0,2.2,10,0,0,0,0,0,4355,0,-0.5
5,3,5,1,0,0,0,1.7,10,0,0,0,0,0,4438,0,0
5,3,5,2,0,0,0,1.7,10,0,0,0,0,0,4438,0,-0.1
5,3,5,3,0,0,0,1.6,10,0,0,0,0,0,4438,0,0
5,3,5,4,0,0,0,1.6,10,0,0,0,0,0,4438,0.001,-0.2
5,3,5,5,0,0,0.001,1.4,10,0,0,105.3,0,0,4438,0.058,0.1
5,3,5,6,0,0,0.059,1.5,10,2.2,3282.3,307,3.22,0.9652,4438,0.085,0.5
5,3,5,7,0,0,0.144,2,10,6.84,10753,306.8,9.23,2.857,4438,0.184,0.9
5,3,5,8,0,0,0.328,2.9,10,16.26,26570.4,312.2,21.02,6.5846,4438,0.418,1.9
5,3,5,9,0,0,0.746,4.8,10,34.91,57697.1,303.7,46.14,14.0228,4437,0.085,1.4
5,3,5,10,0,0,0.831,6.2,10,38.37,63530.8,299,51.82,15.479,4438,0.18,1.3
5,3,5,11,1,0,1.011,7.5,2,45.69,75835.2,289,63.99,18.4928,4438,-0.155,1.3
5,3,5,12,0,1,0.856,8.8,2,40.67,66571.4,294.1,55.16,16.2103,4438,-0.296,0.4
5,3,5,13,0,0,0.56,9.2,2,27.96,45414.8,300.4,36.91,11.0841,4437,-0.289,0
5,3,5,14,0,0,0.271,9.2,10,13.46,21565.9,303.5,17.85,5.4164,4438,-0.159,-0.6
5,3,5,15,0,0,0.112,8.6,10,5.25,7900,300.1,7.34,2.2034,4438,-0.097,-1.8
5,3,5,16,0,0,0.015,6.8,10,0.37,390.9,288.2,0.36,0.1073,4438,-0.015,-0.9
5,3,5,17,0,0,0,5.9,10,0,0,51,0,0,4438,0,-0.8
5,3,5,18,0,0,0,5.1,10,0,0,0,0,0,4438,0,-0.5
5,3,5,19,0,0,0,4.6,10,0,0,0,0,0,4438,0,-0.7
5,3,5,20,0,0,0,3.9,10,0,0,0,0,0,4438,0,-0.5
5,3,5,21,0,0,0,3.4,10,0,0,0,0,0,4438,0,-0.8
5,3,5,22,0,0,0,2.6,10,0,0,0,0,0,4438,0,-0.4
5,3,5,23,0,0,0,2.2,10,0,0,0,0,0,4438,0,0
5,3,6,0,0,0,0,2.2,10,0,0,0,0,0,4356,0,-0.2
5,3,6,1,0,0,0,2,10,0,0,0,0,0,4438,0,-0.1
5,3,6,2,0,0,0,1.9,10,0,0,0,0,0,4438,0,-0.6
5,3,6,3,0,0,0,1.3,10,0,0,0,0,0,4438,0,-0.4
5,3,6,4,0,0,0,0.9,10,0,0,0,0,0,4439,0.002,0
5,3,6,5,0,0,0.002,0.9,10,0,0,136.4,0,0,4438,0.076,0.3
5,3,6,6,0,0,0.078,1.2,10,2.45,3815.5,307.1,3.46,1.0406,4437,0.129,1.1
5,3,6,7,0,0,0.207,2.3,10,10.68,17112.9,314.7,13.65,4.3475,4438,-0.016,1.1
5,3,6,8,0,0,0.191,3.4,10,9.74,15571.7,314.6,12.68,3.9887,4438,0.026,0.4
5,3,6,9,0,0,0.217,3.8,10,11.24,17949.6,311.8,14.58,4.548,4438,0.04,0.7
5,3,6,10,0,0,0.257,4.5,10,13.59,21807.8,313.9,17.33,5.4417,4438,0.049,0.7
5,3,6,11,1,0,0.306,5.2,10,15.93,25698.9,314.7,20.19,6.3554,4438,0.25,0.8
5,3,6,12,0,1,0.556,6,10,27.82,45459.2,312.5,35.45,11.0526,4437,-0.252,0.5
5,3,6,13,0,0,0.304,6.5,10,15.45,25064.4,307.1,20.35,6.2403,4438,-0.118,0
5,3,6,14,0,0,0.186,6.5,10,9.19,14656.9,307.6,12.23,3.7793,4438,-0.068,0.1
5,3,6,15,0,0,0.118,6.6,10,5.48,8499.9,303.3,7.72,2.3505,4438,-0.093,-0.3
5,3,6,16,0,0,0.025,6.3,10,0.59,860.1,301.7,0.93,0.2801,4438,-0.025,-0.5
5,3,6,17,0,0,0,5.8,10,0,0,58.6,0,0,4438,0,-0.7
5,3,6,18,0,0,0,5.1,10,0,0,0,0,0,4438,0,-0.3
5,3,6,19,0,0,0,4.8,10,0,0,0,0,0,4438,0,-0.9
5,3,6,20,0,0,0,3.9,10,0,0,0,0,0,4438,0,-0.3
5,3,6,21,0,0,0,3.6,10,0,0,0,0,0,4438,0,-1.3
5,3,6,22,0,0,0,2.3,10,0,0,0,0,0,4438,0,-0.3
5,3,6,23,0,0,0,2,10,0,0,0,0,0,4438,0,0.3
5,3,7,0,0,0,0,2.3,10,0,0,0,0,0,4355,0,-0.7
5,3,7,1,0,0,0,1.6,10,0,0,0,0,0,4438,0,-0.2
5,3,7,2,0,0,0,1.4,2,0,0,0,0,0,4438,0,-0.8
5,3,7,3,0,0,0,0.6,2,0,0,0,0,0,4439,0,-0.9
5,3,7,4,0,0,0,-0.3,2,0,0,0,0,0,4438,0.003,-0.2
5,3,7,5,0,0,0.003,-0.5,3,0,0,158.2,0,0,4438,0.13,0.8
5,3,7,6,0,0,0.133,0.3,3,4.27,6661.9,309.9,5.71,1.7773,4437,0.266,2.3
5,3,7,7,0,0,0.399,2.6,3,18.83,30745.3,317.2,23.86,7.5491,4438,0.264,2.8
5,3,7,8,0,0,0.663,5.4,2,32.06,52972.6,306.1,42.1,12.8659,4438,0.176,2.6
5,3,7,9,0,0,0.839,8,2,38.82,64252.9,291.1,53.75,15.6337,4438,0.096,1.9
5,3,7,10,0,0,0.935,9.9,2,42.46,69949.1,280.7,60.92,17.094,4438,0.014,1.4
5,3,7,11,1,0,0.949,11.3,0,42.85,70770.7,277.6,62.42,17.3295,4438,-0.073,1.1
5,3,7,12,0,1,0.876,12.4,0,40.39,66388.2,278,58.4,16.237,4437,-0.096,0.8
5,3,7,13,0,0,0.78,13.2,0,36.95,60730.7,283.4,52.38,14.8229,4438,-0.221,0
5,3,7,14,0,0,0.559,13.2,0,27.78,45585.6,295.5,37.82,11.1473,4438,-0.259,-1
5,3,7,15,0,0,0.3,12.2,0,14.99,24240,304.7,19.91,6.0597,4438,-0.241,-1
5,3,7,16,0,0,0.059,11.2,0,2.25,3518.5,302.4,3.27,0.9795,4438,-0.059,-1.1
5,3,7,17,0,0,0,10.1,1,0,0,98.7,0,0,4438,0,-1.5
5,3,7,18,0,0,0,8.6,1,0,0,0,0,0,4438,0,-0.4
5,3,7,19,0,0,0,8.2,1,0,0,0,0,0,4438,0,-0.5
5,3,7,20,0,0,0,7.7,0,0,0,0,0,0,4438,0,-0.7
5,3,7,21,0,0,0,7,0,0,0,0,0,0,4438,0,-0.5
5,3,7,22,0,0,0,6.5,0,0,0,0,0,0,4438,0,-0.5
5,3,7,23,0,0,0,6,0,0,0,0,0,0,4438,0,-0.6
5,3,8,0,0,0,0,5.4,0,0,0,0,0,0,4355,0,-0.8
5,3,8,1,0,0,0,4.6,0,0,0,0,0,0,4438,0,-1.1
5,3,8,2,0,0,0,3.5,0,0,0,0,0,0,4438,0,-0.4
5,3,8,3,0,0,0,3.1,0,0,0,0,0,0,4438,0,-0.1
5,3,8,4,0,0,0,3,0,0,0,0,0,0,4438,0.004,-0.7
5,3,8,5,0,0,0.004,2.3,0,0,0,164.8,0,0,4438,0.151,0.4
5,3,8,6,0,0,0.155,2.7,0,4.33,6745.9,308.8,5.81,1.7984,4438,0.271,2.9
5,3,8,7,0,0,0.426,5.6,0,20.03,32760.6,318.2,25.3,8.0215,4438,0.246,3.1
5,3,8,8,0,0,0.672,8.7,0,31.6,52215.2,299.9,42.46,12.6884,4438,0.174,3.2
5,3,8,9,0,0,0.846,11.9,0,38.3,63178.6,285,54.09,15.4017,4437,0.094,2.4
5,3,8,10,0,0,0.94,14.3,0,41.5,68521.4,277,60.55,16.7763,4438,0.014,1.8
5,3,8,11,1,0,0.954,16.1,0,41.97,68978.1,276.6,61.08,16.8928,4438,-0.07,1.1
5,3,8,12,0,1,0.884,17.2,0,39.87,65564.2,277,57.97,16.0574,4438,-0.135,0.8
5,3,8,13,0,0,0.749,18,0,34.89,57206.2,277.7,50.36,13.9835,4438,-0.21,-0.3
5,3,8,14,0,0,0.539,17.7,0,26.17,42795.2,291.4,36.01,10.4834,4437,-0.256,-0.5
5,3,8,15,0,0,0.283,17.2,0,13.81,22260.2,299.6,18.68,5.593,4438,-0.225,-0.9
5,3,8,16,0,0,0.058,16.3,0,2.07,3214.4,301.8,3.03,0.9071,4438,-0.058,-1.7
5,3,8,17,0,0,0,14.6,0,0,0,90.7,0,0,4438,0,-1.2
5,3,8,18,0,0,0,13.4,0,0,0,0,0,0,4438,0,-1.1
5,3,8,19,0,0,0,12.3,0,0,0,0,0,0,4438,0,-1.2
5,3,8,20,0,0,0,11.1,0,0,0,0,0,0,4438,0,-0.5
5,3,8,21,0,0,0,10.6,0,0,0,0,0,0,4438,0,-1
5,3,8,22,0,0,0,9.6,0,0,0,0,0,0,4438,0,-0.8
5,3,8,23,0,0,0,8.8,0,0,0,0,0,0,4438,0,-0.4
5,3,9,0,0,0,0,8.4,0,0,0,0,0,0,4356,0,-0.3
5,3,9,1,0,0,0,8.1,0,0,0,0,0,0,4438,0,0.2
5,3,9,2,0,0,0,8.3,3,0,0,0,0,0,4438,0,1.1
5,3,9,3,0,0,0,9.4,3,0,0,0,0,0,4438,0,-0.1
5,3,9,4,0,0,0,9.3,3,0,0,0,0,0,4438,0.003,-1.1
5,3,9,5,0,0,0.003,8.2,0,0,0,154.5,0,0,4438,0.112,-0.9
5,3,9,6,0,0,0.115,7.3,0,3.48,5362.9,305.1,4.89,1.4839,4438,0.244,2.2
5,3,9,7,0,0,0.359,9.5,0,16.07,26219.4,310.5,20.96,6.494,4437,0.242,3.3
5,3,9,8,0,0,0.601,12.8,0,28.13,46459.4,301.7,37.53,11.3201,4438,0.198,1.9
5,3,9,9,0,0,0.799,14.7,0,35.91,59422.3,295.7,48.95,14.4582,4438,0.098,1.4
5,3,9,10,1,0,0.897,16.1,0,39.27,65096.2,285.6,55.68,15.8987,4438,-0.02,2.3
5,3,9,11,0,0,0.877,18.4,1,38.04,63006.5,276.9,55.74,15.4352,4438,-0.089,1.1
5,3,9,12,0,1,0.788,19.5,1,35.11,57936.5,277.2,51.14,14.178,4437,-0.155,0.6
5,3,9,13,0,0,0.633,20.1,1,29.12,47880.2,284.7,41.17,11.7046,4438,-0.226,-1
5,3,9,14,0,0,0.407,19.1,1,19.22,31483.6,292.5,26.62,7.7721,4438,-0.212,-3.4
5,3,9,15,0,0,0.195,15.7,1,8.82,14168,300.6,12.27,3.6875,4438,-0.156,-2.3
5,3,9,16,0,0,0.039,13.4,1,1.07,1620,302.7,1.7,0.51,4438,-0.039,-1.9
5,3,9,17,0,0,0,11.5,10,0,0,80.4,0,0,4438,0,-1
5,3,9,18,0,0,0,10.5,10,0,0,0,0,0,4438,0,-0.9
5,3,9,19,0,0,0,9.6,10,0,0,0,0,0,4438,0,-0.7
5,3,9,20,0,0,0,8.9,10,0,0,0,0,0,4438,0,-0.4
5,3,9,21,0,0,0,8.5,10,0,0,0,0,0,4438,0,0.3
5,3,9,22,0,0,0,8.8,10,0,0,0,0,0,4438,0,0.3
5,3,9,23,0,0,0,9.1,10,0,0,0,0,0,4438,0,-0.2
5,3,10,0,0,0,0,8.9,10,0,0,0,0,0,4356,0,-0.5
5,3,10,1,0,0,0,8.4,10,0,0,0,0,0,4438,0,-0.3
5,3,10,2,0,0,0,8.1,10,0,0,0,0,0,4438,0,-0.2
5,3,10,3,0,0,0,7.9,10,0,0,0,0,0,4438,0,-0.2
5,3,10,4,0,0,0,7.7,10,0,0,0,0,0,4438,0,-0.1
5,3,10,5,0,0,0,7.6,10,0,0,90.8,0,0,4438,0.038,-0.1
5,3,10,6,0,0,0.038,7.5,10,0.87,1309.2,309.3,1.28,0.3837,4438,0.056,0.4
5,3,10,7,0,0,0.094,7.9,10,3.8,5785.7,299.7,5.68,1.7016,4438,0.026,0.5
5,3,10,8,0,0,0.12,8.4,10,5.23,8205.9,300.5,7.57,2.2746,4438,0.1,1.2
5,3,10,9,0,0,0.22,9.6,10,10.27,16442.5,303.6,13.84,4.2053,4438,0.082,1
5,3,10,10,0,0,0.302,10.6,10,14.64,23716.1,302.1,19.59,5.9175,4438,0.265,1.5
5,3,10,11,1,0,0.567,12.1,10,26.61,43758.1,300.6,35.52,10.6736,4438,0.172,2
5,3,10,12,0,1,0.739,14.1,10,33.96,55786.7,288.8,47.12,13.6033,4437,-0.175,0.4
5,3,10,13,0,0,0.564,14.5,10,26.89,44051.2,294.3,36.73,10.7841,4438,-0.21,0.5
5,3,10,14,0,0,0.354,15,10,17.05,27759.4,300.3,22.93,6.8884,4438,-0.134,0
5,3,10,15,0,0,0.22,15,10,10.28,16398.5,298.8,14.07,4.2109,4438,-0.178,-0.9
5,3,10,16,0,0,0.042,14.1,10,1.42,1979.7,301,1.94,0.5804,4438,-0.042,-1.1
5,3,10,17,0,0,0,13,8,0,0,85.7,0,0,4438,0,0.1
5,3,10,18,0,0,0,13.1,8,0,0,0,0,0,4438,0,-0.4
5,3,10,19,0,0,0,12.7,8,0,0,0,0,0,4438,0,-2.1
5,3,10,20,0,0,0,10.6,6,0,0,0,0,0,4438,0,-1
5,3,10,21,0,0,0,9.6,6,0,0,0,0,0,4438,0,-0.8
5,3,10,22,0,0,0,8.8,6,0,0,0,0,0,4438,0,-0.6
5,3,10,23,0,0,0,8.2,6,0,0,0,0,0,4438,0,-0.5
5,3,11,0,0,0,0,7.7,6,0,0,0,0,0,4354,0,-0.1
5,3,11,1,0,0,0,7.6,6,0,0,0,0,0,4438,0,-0.2
5,3,11,2,0,0,0,7.4,9,0,0,0,0,0,4438,0,-0.1
5,3,11,3,0,0,0,7.3,9,0,0,0,0,0,4438,0,-0.1
5,3,11,4,0,0,0,7.2,9,0,0,0,0,0,4438,0,0.1
5,3,11,5,0,0,0,7.3,10,0,0,70.9,0,0,4438,0.009,0.2
5,3,11,6,0,0,0.009,7.5,10,0,0,302.1,0,0,4438,0.005,-0.2
5,3,11,7,0,0,0.014,7.3,10,0.06,139.5,312.1,0.04,0.0132,4438,0.03,0.3
5,3,11,8,0,0,0.044,7.6,10,1.3,2202.5,299.4,2.06,0.6177,4438,0.027,0.7
5,3,11,9,0,0,0.071,8.3,10,3.2,4878.4,299.6,4.89,1.4651,4438,0.036,1.2
5,3,11,10,1,0,0.107,9.5,10,5.45,8567.1,299.8,7.88,2.3624,4438,-0.023,0.4
5,3,11,11,0,0,0.084,9.9,10,4.14,6433.4,299.8,6.2,1.8601,4438,-0.013,-0.5
5,3,11,12,0,1,0.071,9.4,10,3.34,5071.5,299.6,5.16,1.5455,4438,-0.038,-0.7
5,3,11,13,0,0,0.033,8.7,10,0.46,1231.9,300.1,0.4,0.1208,4438,-0.007,-0.2
5,3,11,14,0,0,0.026,8.5,10,0.17,524.8,299.6,0.22,0.0664,4438,-0.016,-0.2
5,3,11,15,0,0,0.01,8.3,10,0,0,307.7,0,0,4438,-0.01,-0.2
5,3,11,16,0,0,0,8.1,10,0,0,220.4,0,0,4438,0,0.1
5,3,11,17,0,0,0,8.2,10,0,0,33,0,0,4438,0,0.2
5,3,11,18,0,0,0,8.4,10,0,0,0,0,0,4438,0,0.4
5,3,11,19,0,0,0,8.8,10,0,0,0,0,0,4438,0,0.1
5,3,11,20,0,0,0,8.9,10,0,0,0,0,0,4438,0,-0.1
5,3,11,21,0,0,0,8.8,10,0,0,0,0,0,4438,0,0.7
5,3,11,22,0,0,0,9.5,10,0,0,0,0,0,4438,0,0.4
5,3,11,23,0,0,0,9.9,10,0,0,0,0,0,4438,0,0
5,3,12,0,0,0,0,9.9,10,0,0,0,0,0,4356,0,-0.6
5,3,12,1,0,0,0,9.3,10,0,0,0,0,0,4438,0,-0.9
5,3,12,2,0,0,0,8.4,8,0,0,0,0,0,4439,0,-0.8
5,3,12,3,0,0,0,7.6,8,0,0,0,0,0,4438,0,-0.3
5,3,12,4,0,0,0,7.3,8,0,0,0,0,0,4438,0.003,-0.4
5,3,12,5,0,0,0.003,6.9,6,0,0,142.7,0,0,4438,0.116,1.5
5,3,12,6,0,0,0.119,8.4,6,4.02,6319.1,316,5.44,1.6682,4438,0.28,1.8
5,3,12,7,0,0,0.399,10.2,6,18.96,30867.8,310.8,24.47,7.5882,4438,0.195,1.9
5,3,12,8,0,0,0.594,12.1,8,28.42,46412.5,301.4,37.51,11.307,4437,0.188,1.6
5,3,12,9,1,0,0.782,13.7,8,35.73,58574.8,294.4,48.57,14.278,4438,-0.125,1
5,3,12,10,0,0,0.657,14.7,8,30.31,49563.3,292.4,41.44,12.1317,4438,-0.218,0.3
5,3,12,11,0,0,0.439,15,10,21.18,34507,296.7,28.67,8.4972,4438,-0.04,-0.1
5,3,12,12,0,1,0.399,14.9,10,19.26,31421.1,301.6,25.71,7.754,4438,-0.196,-0.8
5,3,12,13,0,0,0.203,14.1,10,9.66,15579.5,301.2,13.11,3.9535,4437,-0.051,-1.9
5,3,12,14,0,0,0.152,12.2,10,7.22,11363.6,299.4,10.06,3.0126,4438,-0.049,-1
5,3,12,15,0,0,0.103,11.2,10,4.53,6940.8,299.5,6.58,1.9707,4438,-0.076,-1.3
5,3,12,16,0,0,0.027,9.9,10,0.28,585.9,301.7,0.43,0.1291,4438,-0.027,-1.2
5,3,12,17,0,0,0,8.7,10,0,0,76.1,0,0,4438,0,-1.5
5,3,12,18,0,0,0,7.2,10,0,0,0,0,0,4438,0,-0.6
5,3,12,19,0,0,0,6.6,10,0,0,0,0,0,4438,0,-0.6
5,3,12,20,0,0,0,6,10,0,0,0,0,0,4438,0,-0.5
5,3,12,21,0,0,0,5.5,10,0,0,0,0,0,4438,0,-0.6
5,3,12,22,0,0,0,4.9,10,0,0,0,0,0,4438,0,-0.4
5,3,12,23,0,0,0,4.5,10,0,0,0,0,0,4439,0,-0.4
5,3,13,0,0,0,0,4.1,10,0,0,0,0,0,4357,0,-0.6
5,3,13,1,0,0,0,3.5,10,0,0,0,0,0,4438,0,-0.4
5,3,13,2,0,0,0,3.1,10,0,0,0,0,0,4438,0,-0.3
5,3,13,3,0,0,0,2.8,10,0,0,0,0,0,4438,0,-0.2
5,3,13,4,0,0,0,2.6,10,0,0,0,0,0,4438,0.008,-0.4
5,3,13,5,0,0,0.008,2.2,10,0.02,70.7,183.4,0,0,4438,0.193,0
5,3,13,6,0,0,0.201,2.2,10,6.07,9483.5,307.5,8.09,2.5283,4438,0.271,1.5
5,3,13,7,0,0,0.472,3.7,10,23.27,37817.5,315.9,29.17,9.2089,4438,0.258,1.6
5,3,13,8,0,0,0.73,5.3,2,35.2,57588,306.9,45.57,13.9612,4438,0.167,1.6
5,3,13,9,1,0,0.897,6.9,2,41.28,67827.7,295.2,55.94,16.4991,4438,-0.261,1.7
